VIDEO,IMAGE,GROUND_TRUTH_SIZE,ESTIMATED_SIZE
vid47,0109.jpg,11.3,9.317928666997933
vid47,0111.jpg,10.9,10.16506623917259
vid47,0113.jpg,10.7,10.990684884491795
vid47,0115.jpg,11.3,9.264315457461738
vid47,0117.jpg,10.1,9.385550656745345
vid47,0119.jpg,10.8,10.063547269894183
vid47,0121.jpg,10.6,9.762459392057925
vid47,0123.jpg,10.4,10.134094003391166
vid47,0125.jpg,10.8,10.222245457019838
vid47,0127.jpg,10.8,10.620329883357
vid47,0129.jpg,10.7,10.699268457706898
vid47,0131.jpg,10.8,11.07966553638596
vid47,0133.jpg,10.7,10.565968229526803
vid47,0135.jpg,10.9,10.373561252954353
vid47,0137.jpg,10.8,9.058311722239443
vid47,0139.jpg,10.9,11.398733357261326
vid47,0141.jpg,10.7,11.338057660087697
vid47,0143.jpg,10.6,9.957184963826807
vid47,0145.jpg,10.8,9.943456101777175
vid47,0147.jpg,10.7,10.148041881129508
vid47,0149.jpg,10.6,9.724085110154249
vid47,0163.jpg,9.9,8.528828992986924
vid47,0165.jpg,9.7,8.08378729468893
vid47,0167.jpg,9.4,8.28243453359833
vid47,0169.jpg,8.8,8.206268005410175
vid47,0171.jpg,8.5,8.064425913851894
vid47,0173.jpg,8.3,7.471338135516809
vid47,0175.jpg,9.3,9.88130534469264
vid47,0177.jpg,12.6,9.773645244234237
vid47,0179.jpg,9.9,8.917490993839785
vid47,0181.jpg,9.0,10.095758067630516
vid47,0183.jpg,10.9,9.783144623073262
vid47,0185.jpg,12.1,10.749343788853418
vid47,0301.jpg,4.0,4.842721426399102
vid47,0343.jpg,5.4,4.379320213259189
vid47,0345.jpg,5.9,4.098037177581448
vid47,0347.jpg,3.4,3.59800431320261
vid47,0349.jpg,3.9,5.623267117826906
vid47,0351.jpg,4.0,4.706312775545474
vid47,0353.jpg,4.7,4.3542766711991945
vid47,0361.jpg,5.8,4.947572517147903
vid47,0643.jpg,7.6,9.895547604735842
vid47,0645.jpg,7.5,10.212363469434944
vid47,0647.jpg,7.9,10.391889829343521
vid47,0649.jpg,8.1,10.530016782104248
vid47,0651.jpg,8.4,10.252450160944566
vid47,0653.jpg,8.7,10.399515815816871
vid47,0655.jpg,8.9,10.771221131104742
vid47,0657.jpg,8.9,10.13322999000312
vid47,0659.jpg,9.0,9.526570303310468
vid47,0661.jpg,9.0,10.354129413802548
vid47,0663.jpg,8.9,10.773528721832676
vid47,0665.jpg,9.1,8.749023904696184
vid47,0667.jpg,9.2,11.181046112700454
vid47,0669.jpg,9.2,10.469562474684754
vid47,0671.jpg,9.2,8.143786616504226
vid47,0673.jpg,8.9,9.516868121113006
vid47,0675.jpg,9.0,10.326025623495536
vid47,0677.jpg,9.0,10.749728908596147
vid47,0679.jpg,9.6,8.368275207770782
vid47,0681.jpg,9.4,8.58434786501005
vid47,1250.jpg,19.8,25.12123420370316
vid47,1252.jpg,20.7,20.32188212528654
vid47,1254.jpg,20.3,20.538959277206516
vid47,1256.jpg,20.4,23.16381926156554
vid47,1258.jpg,20.5,21.652077808921746
vid47,1260.jpg,20.4,21.13846115608744
vid47,1262.jpg,19.7,21.193828428637453
vid47,1264.jpg,18.9,22.281981838685617
vid47,1266.jpg,18.9,21.923688054233242
vid47,1268.jpg,19.1,21.26125197909866
vid47,1270.jpg,19.3,21.60185776141596
vid47,1272.jpg,19.6,22.17952952214022
vid47,1274.jpg,20.5,24.197265986204556
vid47,1276.jpg,21.0,22.50462990752828
vid47,1278.jpg,20.7,21.85361523914754
vid47,1280.jpg,20.4,21.548140543317594
vid47,1282.jpg,21.6,21.417184078585414
vid47,1284.jpg,21.1,21.293014568664628
vid47,1286.jpg,21.5,20.931110599385903
vid47,1288.jpg,21.2,20.732572372920647
vid47,1290.jpg,20.6,21.759046190889727
vid47,1292.jpg,22.0,22.22639157751575
vid47,1294.jpg,21.5,23.334809756345706
vid47,1296.jpg,21.2,23.19247192164452
vid47,1298.jpg,20.7,22.968678248613543
vid47,1300.jpg,21.7,23.630268149823443
vid47,1302.jpg,20.9,23.01213769617565
vid47,1304.jpg,20.9,20.97949453549041
vid47,1306.jpg,20.0,21.009314529268714
vid47,1308.jpg,19.8,20.851595751201522
vid47,1310.jpg,18.8,19.4396071799027
vid47,1312.jpg,18.2,20.654694557117594
vid47,1314.jpg,17.4,18.86987706618433
vid47,1316.jpg,16.1,18.06831748877155
vid47,1318.jpg,15.4,14.032040759949176
vid47,1320.jpg,16.3,13.110509187954591
vid47,1334.jpg,19.7,21.932949309942412
vid47,1336.jpg,19.0,23.49408758595226
vid47,1338.jpg,18.4,22.539503895925968
vid47,1340.jpg,18.2,22.228879696088338
vid47,1342.jpg,18.8,21.827837201256518
vid47,1344.jpg,18.5,20.416177855280864
vid47,1346.jpg,18.6,19.000907135257936
vid47,1348.jpg,18.6,18.392180672950317
vid47,1350.jpg,18.9,18.286917314302624
vid47,1352.jpg,18.8,18.41316966967115
vid47,1354.jpg,18.6,17.165461203154866
vid47,1356.jpg,19.0,17.068684736706
vid47,1358.jpg,18.6,17.604560298895606
vid47,1360.jpg,18.8,18.302070521899193
vid47,1362.jpg,18.5,18.511683858013576
vid47,1364.jpg,18.4,16.842001332146282
vid47,1366.jpg,18.5,18.209151579075474
vid47,1368.jpg,18.3,18.267804253010024
vid47,1370.jpg,18.3,17.45326246233923
vid47,1372.jpg,17.9,17.96725175569933
vid47,1374.jpg,17.6,18.485825822377425
vid47,1376.jpg,17.4,15.690921516569698
vid47,1378.jpg,16.5,17.64338753838125
vid47,1380.jpg,15.5,17.70631518860846
vid47,1382.jpg,13.1,11.84942907342612
vid47,1392.jpg,15.9,15.932456201810336
vid47,1394.jpg,17.2,15.503551024392683
vid47,1396.jpg,17.4,15.248060774475967
vid47,1398.jpg,18.1,15.762625051868325
vid47,1400.jpg,18.3,18.309654197744617
vid47,1402.jpg,18.5,17.679161925091172
vid47,1404.jpg,19.2,17.4342956135887
vid47,1406.jpg,18.8,16.856471288035046
vid47,1408.jpg,18.1,16.9665120327437
vid47,1410.jpg,18.9,16.60665436455477
vid47,1412.jpg,19.3,16.213820843571515
vid47,1414.jpg,19.1,16.327738419576608
vid47,1416.jpg,19.3,16.27974550132153
vid47,1418.jpg,19.2,16.242482835381665
vid47,1420.jpg,18.8,16.69847967482545
vid47,1422.jpg,19.2,16.5395984154737
vid47,1424.jpg,18.8,16.411265478697096
vid47,1426.jpg,18.9,15.866732640758086
vid47,1428.jpg,18.9,15.908440998270812
vid47,1430.jpg,19.0,16.883623981661295
vid47,1432.jpg,18.9,15.349475454715257
vid47,1434.jpg,19.1,15.23828216015122
vid47,1436.jpg,18.5,15.620479750447963
vid47,1438.jpg,18.8,15.017288806858161
vid47,1440.jpg,18.3,15.04137458530989
vid47,1442.jpg,17.8,14.681506303335777
vid47,1444.jpg,17.9,16.02616958576815
vid47,1446.jpg,17.6,15.698299814649886
vid47,1448.jpg,17.4,14.29757470143212
vid47,1450.jpg,17.1,14.803146022893971
vid47,1452.jpg,16.7,14.647532360393257
vid47,1454.jpg,16.6,14.481929785070948
vid47,1456.jpg,16.8,14.573488354374145
vid47,1466.jpg,16.4,14.162494687386221
vid47,1468.jpg,15.9,15.24638596609536
vid47,1470.jpg,15.6,14.130710498628734
vid47,1472.jpg,14.9,13.71765950371728
vid47,1474.jpg,14.7,13.893862856785411
vid47,1476.jpg,14.9,13.775032777636367
vid47,1478.jpg,14.9,13.630680511732372
vid47,1480.jpg,13.9,13.54536515363025
vid47,1482.jpg,14.0,13.322857635855174
vid47,1484.jpg,13.9,12.891403311954157
vid47,1486.jpg,14.1,13.498911208538187
vid47,1488.jpg,14.5,13.197530615323585
vid47,1490.jpg,14.4,14.428905185455925
vid47,1492.jpg,15.4,16.639109134739996
vid47,1494.jpg,14.7,15.879447179845322
vid47,1496.jpg,15.5,14.91110257112058
vid47,1498.jpg,15.9,13.88581962838016
vid47,1500.jpg,16.6,14.168196809845519
vid47,1502.jpg,17.0,14.76034916236099
vid47,1504.jpg,15.7,14.56238460525813
vid47,1506.jpg,14.6,12.73652683257636
vid47,1508.jpg,13.4,12.64804373687001
vid47,1510.jpg,12.6,12.277823286931026
vid47,1512.jpg,12.1,12.055227224003225
vid47,1514.jpg,11.6,12.342302587805069
vid47,1516.jpg,11.5,10.207263687704389
vid47,1518.jpg,11.3,11.35585263242879
vid47,1544.jpg,11.0,23.47484440333279
vid47,1546.jpg,10.9,13.986498836682442
vid47,2268.jpg,13.2,8.33108087505818
vid47,2270.jpg,12.8,11.93510277817596
vid47,2272.jpg,13.1,12.483407263877982
vid47,2274.jpg,13.5,12.010137910859846
vid47,2276.jpg,14.0,12.128961281156228
vid47,2278.jpg,14.0,12.292362161259533
vid47,2280.jpg,13.9,12.578241418930663
vid47,2282.jpg,13.7,12.371020810657638
vid47,2284.jpg,14.3,12.2139336747539
vid47,2286.jpg,14.3,12.057529943797434
vid47,2288.jpg,14.2,11.913788954391109
vid47,2290.jpg,14.0,12.373883802325006
vid47,2292.jpg,13.8,12.303556783411647
vid47,2294.jpg,13.9,12.04145152716463
vid47,2296.jpg,14.0,13.384054424442384
vid47,2298.jpg,13.9,13.275573469175237
vid47,2300.jpg,14.1,11.853280110315406
vid47,2302.jpg,14.0,11.684047106192704
vid47,2304.jpg,13.7,11.922128831366091
vid47,2306.jpg,13.6,12.794575953304006
vid47,2308.jpg,13.5,11.955349494290566
vid47,2310.jpg,13.4,12.296612169818289
vid47,2312.jpg,13.3,11.411359390710423
vid47,2314.jpg,13.1,11.3136738268282
vid47,2316.jpg,12.7,11.025663656714498
vid47,2318.jpg,12.4,10.239919493318144
vid47,2320.jpg,12.2,10.617734587677193
vid47,2322.jpg,16.3,11.97134315587276
vid47,2364.jpg,12.9,11.920009746318382
vid47,2366.jpg,13.2,10.900219731330518
vid47,2368.jpg,13.0,10.887455045655294
vid47,2394.jpg,59.7,54.08843403525749
vid47,2396.jpg,15.2,13.037732945781332
vid47,2398.jpg,15.3,15.359139255427067
vid47,2400.jpg,16.6,16.267235601608242
vid47,2402.jpg,16.4,14.448998048470257
vid47,2404.jpg,17.5,16.917219465645108
vid47,2406.jpg,17.9,16.586716019101456
vid47,2408.jpg,18.1,17.411738549665607
vid47,2410.jpg,18.0,15.842719098208866
vid47,2412.jpg,17.7,15.688534625042116
vid47,2414.jpg,17.4,16.94843973536378
vid47,2416.jpg,16.9,14.861740649307382
vid47,2418.jpg,16.6,14.381681203922573
vid47,2420.jpg,16.1,13.94306130119659
vid47,2422.jpg,15.1,13.167630602446842
vid47,2474.jpg,13.6,12.580615004800189
vid47,2476.jpg,13.9,14.273204447084726
vid47,2478.jpg,14.2,13.717459937967384
vid47,2480.jpg,14.0,13.460203299266706
vid47,2482.jpg,14.4,13.84964089070561
vid47,2484.jpg,15.3,14.071598636081802
vid47,2486.jpg,15.6,13.752393051800327
vid47,2488.jpg,16.4,12.74139086127982
vid47,2490.jpg,16.3,15.814127837176024
vid47,2562.jpg,9.7,9.676109127142936
vid47,3174.jpg,10.2,11.258857638685546
vid47,3176.jpg,10.7,11.672401085892115
vid47,3202.jpg,14.1,14.81011553886347
vid47,3204.jpg,13.9,15.16358458707321
vid47,3206.jpg,13.7,13.701187896464702
vid47,3208.jpg,13.3,12.642990990039182
vid47,3210.jpg,12.9,12.591494623265485
vid47,3212.jpg,12.9,14.531160178045123
vid47,3214.jpg,12.8,12.986924122601263
vid47,3216.jpg,12.9,12.814342852389704
vid47,3218.jpg,13.3,13.787963633279638
vid47,3220.jpg,13.5,13.819634034521942
vid47,3222.jpg,13.7,13.513830418423584
vid47,3224.jpg,14.3,13.462060046296484
vid47,3226.jpg,14.1,12.698277865521888
vid47,3228.jpg,13.9,12.40925682300796
vid47,3230.jpg,13.4,12.662107910006482
vid47,3232.jpg,12.5,12.158869578673293
vid47,3234.jpg,11.7,11.418461471012115
vid47,3236.jpg,10.5,10.936294662682137
vid47,3238.jpg,9.3,8.81634189223341
vid47,3278.jpg,18.1,14.151672876101369
vid47,3280.jpg,16.8,11.450554702178088
vid47,3282.jpg,17.1,11.960234587731794
vid47,3284.jpg,17.3,15.587659229308484
vid47,3286.jpg,18.3,13.919311925384681
vid47,3288.jpg,17.2,12.343950536366231
vid47,3290.jpg,17.1,15.399115615658943
vid47,3292.jpg,17.0,15.488133891109825
vid47,3294.jpg,17.1,12.684832982620724
vid47,3296.jpg,18.0,12.540189155024727
vid47,3298.jpg,17.6,12.247126798851017
vid47,3300.jpg,17.6,13.000091744672233
vid47,3302.jpg,17.8,11.113159171823067
vid47,3304.jpg,16.7,14.572800335761634
vid47,3306.jpg,16.3,12.295370738356304
vid47,3308.jpg,17.2,12.220422087309245
vid47,3384.jpg,8.3,9.551991547175392
vid47,3386.jpg,8.8,9.78765990954393
vid47,3388.jpg,9.5,10.367730413400745
vid47,3390.jpg,7.9,7.093048735346771
vid47,3392.jpg,22.6,23.986063617148222
vid47,3394.jpg,17.7,16.228292044719087
vid47,3396.jpg,17.3,16.29215281283467
vid47,3398.jpg,17.3,14.570894784162041
vid47,3400.jpg,16.9,16.659821773707343
vid47,3402.jpg,16.4,16.30517680136514
vid47,3404.jpg,16.4,17.139707671183412
vid47,3406.jpg,16.5,14.56565422257486
vid47,3408.jpg,16.5,14.463223859171832
vid47,3410.jpg,16.3,16.453694289147112
vid47,3412.jpg,16.3,15.127591032095589
vid47,3414.jpg,16.1,14.223114497629364
vid47,3416.jpg,15.9,16.958872015176986
vid47,3418.jpg,16.2,16.443293948421488
vid47,3438.jpg,12.3,10.754615709551853
vid47,3440.jpg,23.4,20.55767837016569
vid47,3442.jpg,20.1,17.711563155922704
vid47,3444.jpg,19.7,17.670377860467298
vid47,3446.jpg,19.3,19.72734144162073
vid47,3448.jpg,19.4,18.63180891630123
vid47,3450.jpg,19.4,18.557630697272167
vid47,3452.jpg,19.3,17.217763176705475
vid47,3454.jpg,19.3,17.674086573529177
vid47,3456.jpg,19.3,17.582558774842433
vid47,3458.jpg,19.1,16.876517375229636
vid47,3460.jpg,18.8,16.40188566606838
vid47,3462.jpg,18.3,15.669435731014406
vid47,3464.jpg,18.8,16.233065117588282
vid47,3466.jpg,19.1,15.34452423779944
vid47,3468.jpg,17.6,13.839022845522639
vid47,3470.jpg,19.3,12.981664955909283
vid47,3472.jpg,18.4,11.526727669017555
vid47,3478.jpg,9.2,9.645410968801482
vid47,3480.jpg,9.5,9.640956546379774
vid47,3482.jpg,14.6,16.316799798128073
vid47,3498.jpg,13.6,17.24533583860235
vid47,3500.jpg,10.9,12.117667564676264
vid47,3502.jpg,9.8,8.366391587202967
vid47,3504.jpg,8.6,7.773786011253268
vid47,3506.jpg,8.0,7.835226642305823
vid47,3508.jpg,7.6,7.207137922749939
vid47,3510.jpg,7.2,7.516793777226604
vid47,3512.jpg,7.6,9.621051699438013
vid47,3514.jpg,8.8,9.26062585154173
vid47,3518.jpg,19.4,15.21303121267037
vid47,3520.jpg,20.4,14.550818080619587
vid47,3522.jpg,20.5,14.69179308812336
vid47,3524.jpg,19.3,15.443806644488951
vid47,3526.jpg,18.9,14.725000763041198
vid47,3528.jpg,19.9,15.186268353240308
vid47,3530.jpg,19.9,16.390571606611907
vid47,3568.jpg,8.5,9.595055416709549
vid47,3570.jpg,7.6,8.44271911750654
vid47,3572.jpg,8.3,7.356950745283575
vid47,3582.jpg,14.8,13.921678699671578
vid47,3584.jpg,13.6,14.04260138642723
vid47,3610.jpg,14.0,12.246793793745427
vid47,4276.jpg,7.9,9.627173609466919
vid47,4278.jpg,7.7,8.83208780446722
vid47,4280.jpg,7.4,8.53699234095636
vid47,4282.jpg,7.7,9.218076354792355
vid47,4284.jpg,7.9,8.04279147907739
vid47,4286.jpg,7.2,8.519672481899304
vid47,4288.jpg,7.2,7.604269917444604
vid47,4308.jpg,6.5,6.665258856858902
vid47,4310.jpg,6.3,5.482360411792861
vid47,4316.jpg,5.7,5.759175503226017
vid47,4322.jpg,6.5,8.048285914739331
vid47,4324.jpg,6.5,6.648449371861462
vid47,4326.jpg,7.0,7.258090660953212
vid47,4328.jpg,7.3,5.218160045637276
vid47,4330.jpg,8.0,8.449495258289142
vid47,4332.jpg,7.0,7.443207237703449
vid47,4824.jpg,7.3,7.446626531635516
vid47,4826.jpg,8.0,7.407892922181858
vid47,4828.jpg,7.8,8.641220816931215
vid47,4830.jpg,8.4,10.34047052582892
vid47,4832.jpg,8.0,9.591785979514931
vid47,4834.jpg,8.0,9.408693012951622
vid47,4836.jpg,6.8,8.712488472046578
vid47,4838.jpg,6.9,6.5873050562857856
vid47,4840.jpg,6.9,6.995879305354186
vid47,4842.jpg,6.9,6.915580669923385
vid47,4844.jpg,6.9,7.171345459747328
vid47,4860.jpg,6.2,6.642821935606552
vid47,4862.jpg,6.5,7.421556977094413
vid47,4864.jpg,5.9,6.491796621378933
vid47,4866.jpg,6.4,6.250470102366105
vid47,4868.jpg,6.7,6.485143751039213
vid47,4870.jpg,6.1,6.9135629387905855
vid47,4872.jpg,6.8,6.95665565498131
vid47,4874.jpg,6.4,5.582332919822697
vid47,4876.jpg,6.6,6.485623789280506
vid47,4878.jpg,7.3,6.5175153113647735
vid47,4880.jpg,6.8,6.483109305255164
vid47,4882.jpg,7.2,5.563762852881773
vid47,4884.jpg,6.7,5.603484711757076
vid47,4886.jpg,7.0,5.592483184468135
vid47,4888.jpg,7.3,5.536051239892243
